Classification,Year,Period,Date Mapper,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2018,201807,7/1/2018,1-Jul,6,1,2,Exports,764,Thailand,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,4024,,26528,,,0
HS,2018,201810,10/1/2018,1-Oct,6,1,2,Exports,703,Slovakia,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,118,,1464,,,0
HS,2018,201808,8/1/2018,1-Aug,6,1,2,Exports,703,Slovakia,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,59,,508,,,0
HS,2018,201808,8/1/2018,1-Aug,6,1,2,Exports,703,Slovakia,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,428,,5157,,,0
HS,2018,201805,5/1/2018,1-May,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,21359,,202848,,,0
HS,2018,201805,5/1/2018,1-May,6,1,2,Exports,381,Italy,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,18326,,371933,,,0
HS,2018,201812,12/1/2018,1-Dec,6,1,2,Exports,842,United States of America,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,517,,27319,,,0
HS,2018,201812,12/1/2018,1-Dec,6,1,2,Exports,842,United States of America,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,88,,4861,,,0
HS,2018,201812,12/1/2018,1-Dec,6,1,2,Exports,842,United States of America,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,16,,16530,,,0
HS,2018,201801,1/1/2018,1-Jan,6,1,2,Exports,826,United Kingdom,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,292991,,816685,,,0
HS,2018,201802,2/1/2018,1-Feb,6,1,2,Exports,203,Czech Rep.,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,368,,7525,,,0
HS,2018,201810,10/1/2018,1-Oct,6,1,2,Exports,203,Czech Rep.,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,225334,,678533,,,0
HS,2018,201803,3/1/2018,1-Mar,6,1,2,Exports,208,Denmark,,643,Russian Federation,,,,,,,,,230990,"Dog or cat food; (not put up for retail sale), used in animal feeding",,,,,,,1300116,,2311736,,,0
HS,2018,201801,1/1/2018,1-Jan,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",,,,,,,208,,1643,,,0
HS,2018,201801,1/1/2018,1-Jan,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",,,,,,,5487,,75930,,,0
HS,2018,201803,3/1/2018,1-Mar,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,732111,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel",,,,,,,529,,10270,,,0
HS,2018,201803,3/1/2018,1-Mar,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,151219,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",,,,,,,335,,1119,,,0
HS,2018,201803,3/1/2018,1-Mar,6,1,2,Exports,233,Estonia,,643,Russian Federation,,,,,,,,,730441,"Steel, stainless; cold-drawn or cold-rolled, tubes and pipes of circular cross-section",,,,,,,25,,3829,,,0
